id,goals,assists,cleansheets,influence,creativity,threat,ict,minutes,gw
108,0,0,0,23.4,1.6,2.0,2.7,90,1
109,0,0,0,0.0,0.0,0.0,0.0,0,1
122,0,0,1,30.4,16.1,2.0,4.9,90,1
123,0,0,1,15.4,0.5,2.0,1.8,90,1
124,0,0,0,0.0,0.0,0.0,0.0,0,1
125,0,0,0,0.0,0.0,0.0,0.0,0,1
126,0,0,1,13.2,0.9,0.0,1.4,90,1
127,0,0,1,8.6,0.1,67.0,7.6,90,1
128,0,0,1,25.8,0.0,0.0,2.6,90,1
141,0,0,1,6.4,16.4,22.0,4.5,90,1
142,0,0,1,19.6,0.8,0.0,2.0,90,1
143,0,0,1,24.8,0.5,0.0,2.5,90,1
144,0,0,1,20.6,3.3,19.0,4.3,90,1
145,0,0,0,0.0,0.0,0.0,0.0,0,1
159,0,0,1,23.4,26.2,9.0,5.9,90,1
160,0,0,1,34.8,10.8,8.0,5.4,90,1
161,0,0,1,5.2,16.7,9.0,3.1,90,1
162,0,0,1,27.4,0.3,11.0,3.9,90,1
163,0,0,0,0.0,0.0,0.0,0.0,0,1
164,0,0,1,20.4,0.5,2.0,2.3,90,1
165,0,0,0,0.0,0.0,0.0,0.0,0,1
181,0,0,0,12.4,24.7,7.0,4.4,90,1
182,0,1,0,35.6,36.3,12.0,8.4,90,1
183,1,0,0,52.4,0.8,21.0,7.4,90,1
184,0,0,0,14.0,11.8,0.0,2.6,90,1
185,0,0,0,0.0,0.0,0.0,0.0,0,1
186,0,0,0,0.0,0.0,0.0,0.0,0,1
202,0,0,1,19.2,0.9,0.0,2.0,90,1
203,0,1,1,27.4,23.3,20.0,7.1,90,1
204,0,0,0,0.0,0.0,0.0,0.0,0,1
205,0,0,0,0.0,0.0,0.0,0.0,0,1
206,0,0,1,17.8,25.0,1.0,4.4,90,1
207,0,0,1,18.8,0.8,0.0,2.0,90,1
208,0,0,0,0.0,0.0,0.0,0.0,0,1
209,0,0,0,0.0,0.0,0.0,0.0,0,1
223,0,0,0,0.0,0.0,0.0,0.0,0,1
224,0,0,0,0.0,0.0,0.0,0.0,0,1
225,0,0,1,19.0,0.1,0.0,1.9,90,1
226,0,0,1,16.0,3.0,2.0,2.1,90,1
227,0,0,0,0.0,0.0,0.0,0.0,0,1
228,0,0,0,0.0,0.0,0.0,0.0,0,1
229,0,0,0,0.0,0.0,0.0,0.0,0,1
230,0,0,0,0.0,0.0,0.0,0.0,0,1
231,0,0,0,0.0,0.0,0.0,0.0,0,1
251,0,0,0,11.6,32.5,0.0,4.4,90,1
252,0,0,0,23.4,1.7,5.0,3.0,90,1
253,0,0,0,0.0,0.0,0.0,0.0,0,1
254,0,0,0,0.0,0.0,0.0,0.0,0,1
255,0,0,0,27.6,0.8,0.0,2.8,90,1
256,0,0,0,8.4,11.1,2.0,2.2,90,1
257,0,0,0,0.0,0.0,0.0,0.0,0,1
258,0,0,0,19.6,0.4,0.0,2.0,90,1
259,0,0,0,0.0,0.0,0.0,0.0,0,1
272,0,0,0,0.0,0.0,0.0,0.0,0,1
273,0,0,0,23.8,0.1,7.0,3.1,90,1
274,0,0,0,25.8,1.4,0.0,2.7,90,1
275,0,0,0,0.0,0.0,0.0,0.0,0,1
276,0,0,0,24.2,25.1,0.0,4.9,90,1
277,0,0,0,8.6,0.0,0.0,0.9,90,1
291,0,0,0,10.2,3.1,2.0,1.5,90,1
292,0,0,0,0.0,0.0,0.0,0.0,0,1
293,0,0,0,15.6,4.6,0.0,2.0,90,1
294,0,0,0,0.4,3.8,3.0,0.7,90,1
295,0,0,0,19.6,0.3,2.0,2.2,90,1
296,0,0,0,0.0,0.0,0.0,0.0,0,1
297,0,0,0,4.8,27.2,3.0,3.5,77,1
304,0,0,0,16.4,1.3,33.0,5.1,90,1
305,0,0,0,5.4,6.7,7.0,1.9,90,1
306,0,0,0,7.8,15.2,6.0,2.9,90,1
307,0,0,0,20.4,10.8,10.0,4.1,90,1
308,0,0,0,10.6,0.1,2.0,1.3,72,1
309,0,0,0,0.0,0.0,0.0,0.0,0,1
310,0,0,0,0.0,0.0,0.0,0.0,0,1
311,0,0,0,0.0,0.0,0.0,0.0,0,1
329,0,0,0,0.0,0.0,0.0,0.0,0,1
330,0,0,0,0.0,0.0,0.0,0.0,0,1
331,0,0,0,17.6,26.5,8.0,5.2,90,1
332,0,0,0,15.2,53.0,2.0,7.0,90,1
333,0,0,0,15.2,11.8,21.0,4.8,90,1
334,0,0,0,0.0,0.0,0.0,0.0,0,1
335,0,0,0,0.0,0.0,0.0,0.0,0,1
336,0,0,0,0.0,0.0,0.0,0.0,0,1
337,0,0,0,20.2,19.3,14.0,5.4,90,1
353,0,0,0,12.6,3.8,0.0,1.6,90,1
354,0,0,0,0.0,0.0,0.0,0.0,0,1
355,0,0,0,0.0,0.0,0.0,0.0,0,1
356,0,0,0,0.0,0.0,0.0,0.0,0,1
357,0,0,0,17.2,34.9,7.0,5.9,90,1
358,0,0,0,10.4,0.3,0.0,1.1,90,1
359,0,0,0,0.0,0.0,0.0,0.0,0,1
360,0,0,0,0.0,0.0,0.0,0.0,0,1
361,0,0,0,0.0,0.0,0.0,0.0,0,1
376,0,0,0,9.0,1.5,0.0,1.1,90,1
377,0,0,0,0.0,0.0,0.0,0.0,0,1
378,0,0,0,0.0,0.0,0.0,0.0,0,1
379,0,0,0,0.0,0.0,0.0,0.0,0,1
380,0,0,0,11.4,1.8,0.0,1.3,90,1
381,0,0,0,5.0,0.3,7.0,1.2,90,1
382,0,0,0,5.6,0.4,0.0,0.6,90,1
383,0,0,0,0.0,0.0,0.0,0.0,0,1
384,0,0,0,0.0,0.0,0.0,0.0,0,1
401,0,0,1,0.0,1.8,0.0,0.2,90,1
402,0,0,1,18.0,12.3,0.0,3.0,90,1
403,0,0,1,10.0,0.0,0.0,1.0,90,1
404,0,0,1,9.0,0.4,8.0,1.7,90,1
405,0,0,1,25.2,0.3,4.0,3.0,90,1
406,0,0,0,0.0,0.0,0.0,0.0,0,1
407,0,0,0,3.0,0.1,0.0,0.3,9,1
408,0,0,0,0.0,0.0,0.0,0.0,0,1
423,0,0,0,9.6,1.5,2.0,1.3,81,1
433,0,0,0,0.0,0.0,0.0,0.0,0,1
439,0,0,0,21.2,0.4,37.0,5.9,90,1
440,0,0,0,0.0,0.0,0.0,0.0,0,1
444,0,0,0,0.0,0.0,0.0,0.0,0,1
445,0,1,0,72.6,10.0,0.0,8.3,90,1
446,0,0,0,0.0,0.0,0.0,0.0,0,1
447,0,2,1,56.8,25.1,1.0,8.3,90,1
452,0,0,0,0.0,0.0,0.0,0.0,0,1
454,0,0,0,0.0,0.0,0.0,0.0,0,1
455,0,0,0,27.8,0.0,0.0,2.8,90,1
458,0,0,0,0.0,0.0,0.0,0.0,0,1
459,0,0,0,0.0,0.6,8.0,0.3,90,1
467,0,0,1,15.0,0.2,0.0,1.5,90,1
473,0,0,0,0.0,0.0,0.0,0.0,0,1
475,0,0,1,13.8,1.3,1.0,1.6,90,1
477,0,0,0,0.0,0.0,0.0,0.0,0,1
478,0,0,0,0.0,0.0,0.0,0.0,0,1
481,0,0,0,0.0,0.0,0.0,0.0,0,1
484,0,0,0,0.0,0.0,0.0,0.0,0,1
485,0,0,0,0.0,0.0,0.0,0.0,0,1
486,0,0,0,0.0,0.0,0.0,0.0,0,1
493,0,0,0,0.0,0.0,0.0,0.0,0,1
498,0,0,0,5.4,11.2,2.0,1.9,36,1
503,0,0,0,0.0,0.0,0.0,0.0,0,1
506,0,0,0,0.0,0.0,0.0,0.0,0,1
511,0,0,0,0.0,0.0,0.0,0.0,0,1
515,0,0,0,0.0,0.0,0.0,0.0,0,1
518,0,0,0,0.0,0.0,0.0,0.0,0,1
519,0,0,0,0.0,0.0,0.0,0.0,0,1
529,0,0,0,0.0,0.0,0.0,0.0,0,1
15,0,0,0,0.0,0.0,0.0,0.0,0,1
16,0,0,1,0.2,19.4,22.0,4.2,83,1
17,0,0,0,0.0,0.0,0.0,0.0,0,1
18,0,0,1,15.8,24.2,5.0,4.5,90,1
19,0,0,0,0.0,0.0,0.0,0.0,0,1
20,0,0,0,0.0,0.0,0.0,0.0,0,1
21,0,0,1,21.2,14.4,0.0,3.6,90,1
28,0,0,0,16.4,10.8,0.0,2.7,81,1
29,0,0,0,27.0,22.1,0.0,4.9,90,1
30,0,0,0,1.4,5.3,8.0,1.5,90,1
31,1,0,0,49.6,13.4,24.0,8.7,90,1
32,0,0,0,0.0,0.0,0.0,0.0,0,1
33,0,0,0,0.0,0.0,0.0,0.0,0,1
34,0,0,0,0.0,0.0,0.0,0.0,0,1
35,0,0,0,0.0,0.0,0.0,0.0,0,1
36,0,0,0,3.6,0.8,0.0,0.4,31,1
49,0,1,1,6.2,10.9,4.0,2.1,90,1
50,0,0,0,0.0,0.0,0.0,0.0,0,1
51,0,0,0,0.0,0.0,0.0,0.0,0,1
52,0,0,0,0.0,0.0,0.0,0.0,0,1
53,0,0,0,0.0,0.0,0.0,0.0,0,1
54,0,1,1,31.6,16.3,1.0,4.9,90,1
55,0,0,1,13.8,1.7,0.0,1.6,90,1
56,0,0,0,0.0,0.0,0.0,0.0,0,1
57,0,0,1,14.8,11.3,0.0,2.6,90,1
75,0,0,0,1.6,24.7,5.0,3.1,90,1
76,0,0,0,0.0,0.0,0.0,0.0,0,1
77,0,0,0,0.0,0.0,0.0,0.0,0,1
78,0,0,0,0.0,0.0,0.0,0.0,0,1
79,0,0,0,0.0,0.0,0.0,0.0,0,1
80,0,0,0,0.0,0.0,0.0,0.0,0,1
81,0,0,0,0.0,0.0,0.0,0.0,0,1
82,0,0,0,12.0,3.3,9.0,2.4,90,1
96,1,0,1,44.2,33.1,22.0,9.9,90,1
97,0,0,1,15.8,5.3,0.0,2.1,83,1
98,0,0,0,0.0,0.0,0.0,0.0,0,1
99,0,0,0,0.0,0.0,0.0,0.0,0,1
100,0,0,0,0.0,0.0,0.0,0.0,0,1
101,0,0,1,6.4,11.5,0.0,1.8,90,1
102,0,0,1,8.2,2.1,0.0,1.0,90,1
113,0,0,0,0.0,0.0,0.0,0.0,0,1
114,0,0,0,20.8,55.3,23.0,9.9,90,1
115,0,0,0,0.0,0.0,0.0,0.0,0,1
116,0,0,0,0.0,0.0,0.0,0.0,0,1
117,0,0,0,8.0,14.4,18.0,4.0,57,1
118,0,0,0,6.2,4.3,8.0,1.9,72,1
119,0,0,0,7.2,0.9,0.0,0.8,17,1
120,0,0,0,0.0,0.0,0.0,0.0,0,1
121,0,0,0,0.0,0.0,0.0,0.0,0,1
133,0,0,0,4.4,0.8,32.0,3.7,25,1
134,0,0,1,1.6,14.8,0.0,1.6,90,1
135,0,0,1,10.0,11.7,0.0,2.2,90,1
136,0,0,1,12.0,1.0,55.0,6.8,90,1
137,0,0,0,0.0,0.0,0.0,0.0,0,1
138,0,0,1,22.2,11.6,0.0,3.4,90,1
139,0,0,0,0.0,0.0,0.0,0.0,0,1
140,0,0,0,0.0,0.0,0.0,0.0,0,1
150,0,0,1,12.2,20.3,32.0,6.5,90,1
151,0,0,1,4.8,13.1,37.0,5.5,78,1
152,0,0,1,6.8,18.5,10.0,3.5,90,1
153,0,0,0,0.0,0.0,0.0,0.0,0,1
154,0,0,0,3.4,0.1,0.0,0.4,11,1
155,0,0,0,0.0,0.0,0.0,0.0,0,1
156,0,0,0,0.0,0.0,0.0,0.0,0,1
157,0,0,0,0.0,0.0,0.0,0.0,0,1
158,0,0,1,11.4,13.1,0.0,2.5,75,1
171,0,0,1,5.6,49.2,13.0,6.8,90,1
172,0,0,0,5.4,2.1,11.0,1.9,29,1
173,0,0,0,0.0,0.0,0.0,0.0,0,1
174,0,0,0,2.2,15.1,11.0,2.8,14,1
175,0,0,0,0.0,0.0,0.0,0.0,0,1
176,0,0,1,20.2,13.8,3.0,3.7,90,1
177,0,0,0,0.0,0.0,0.0,0.0,0,1
178,0,0,0,0.0,0.0,0.0,0.0,0,1
179,0,0,0,0.0,0.0,0.0,0.0,0,1
180,0,0,1,10.6,12.4,8.0,3.1,60,1
191,1,1,0,54.8,39.7,39.0,13.4,90,1
192,0,0,0,1.2,1.3,6.0,0.9,16,1
193,0,0,0,0.0,0.0,0.0,0.0,0,1
194,0,0,0,0.0,0.0,0.0,0.0,0,1
195,0,0,0,0.0,0.0,0.0,0.0,0,1
196,0,0,0,0.0,0.0,0.0,0.0,0,1
197,0,0,0,25.6,11.8,7.0,4.4,90,1
198,0,0,0,12.2,6.2,41.0,5.9,90,1
199,0,0,0,3.8,5.2,2.0,1.1,90,1
200,0,0,0,0.2,0.3,0.0,0.1,4,1
201,0,0,0,0.0,0.0,0.0,0.0,0,1
214,3,0,1,103.6,12.7,74.0,19.0,90,1
215,0,1,1,37.8,37.4,27.0,10.2,78,1
216,0,0,0,0.0,0.0,0.0,0.0,0,1
217,0,3,1,52.6,51.2,39.0,14.3,90,1
218,0,0,0,0.0,0.0,0.0,0.0,0,1
219,0,0,1,7.2,32.3,17.0,5.7,79,1
220,0,0,0,1.0,0.4,0.0,0.1,10,1
221,0,0,0,0.0,0.0,0.0,0.0,0,1
222,0,0,0,1.2,3.8,0.0,0.5,11,1
238,0,2,1,43.2,47.8,6.0,9.7,90,1
239,1,0,1,39.2,18.3,71.0,12.9,90,1
240,0,0,0,0.0,0.0,0.0,0.0,0,1
241,0,0,1,1.2,13.3,2.0,1.7,85,1
242,0,0,0,0.0,0.9,0.0,0.1,4,1
243,1,0,0,33.0,0.5,17.0,5.1,16,1
244,0,0,0,0.0,0.0,0.0,0.0,0,1
245,0,0,0,0.0,0.0,0.0,0.0,0,1
246,0,1,1,22.0,20.1,4.0,4.6,73,1
247,0,0,0,0.0,0.0,0.0,0.0,0,1
248,0,0,1,8.0,1.2,2.0,1.1,90,1
249,0,0,0,0.0,0.0,0.0,0.0,0,1
250,0,0,0,0.0,0.0,0.0,0.0,0,1
265,0,0,1,3.0,3.6,12.0,1.9,75,1
266,0,0,0,1.4,13.5,21.0,3.6,90,1
267,0,0,0,0.0,0.0,0.0,0.0,0,1
268,0,0,0,0.0,0.0,0.0,0.0,0,1
269,0,0,0,5.0,4.8,26.0,3.6,53,1
270,0,0,0,5.6,1.8,0.0,0.7,66,1
271,0,0,0,21.4,12.0,0.0,3.3,90,1
282,0,0,0,0.0,0.0,0.0,0.0,0,1
283,0,1,0,34.2,40.5,24.0,9.9,90,1
284,0,0,0,0.0,0.6,22.0,2.1,20,1
285,0,0,0,1.6,0.4,19.0,2.1,57,1
286,0,0,0,11.4,0.6,0.0,1.2,90,1
287,0,0,0,15.6,33.9,2.0,5.2,90,1
288,0,0,0,1.2,1.2,4.0,0.6,32,1
289,0,0,0,0.0,0.0,0.0,0.0,0,1
290,0,0,0,4.4,0.6,4.0,0.9,69,1
300,0,0,0,0.0,0.0,0.0,0.0,0,1
301,0,0,0,8.2,28.5,0.0,3.7,90,1
302,0,0,0,16.6,21.3,0.0,3.8,90,1
320,0,0,0,2.4,3.1,29.0,3.5,90,1
321,0,0,0,10.8,15.1,17.0,4.3,90,1
322,0,0,0,0.0,0.0,0.0,0.0,0,1
323,0,0,0,0.0,0.0,0.0,0.0,0,1
324,0,0,0,0.0,0.0,0.0,0.0,0,1
325,0,0,0,0.0,1.1,0.0,0.0,17,1
326,0,0,0,0.0,0.0,0.0,0.0,0,1
327,0,0,0,0.0,0.0,0.0,0.0,0,1
328,0,0,0,8.8,12.6,11.0,3.2,90,1
342,0,0,0,0.0,0.0,0.0,0.0,0,1
343,0,0,0,12.6,40.8,18.0,7.1,26,1
344,0,0,0,0.0,0.0,0.0,0.0,0,1
345,0,1,0,24.4,39.4,32.0,9.6,90,1
346,0,0,0,11.6,38.3,39.0,8.9,87,1
347,0,0,0,10.8,29.6,1.0,4.1,63,1
348,0,0,0,0.0,0.0,0.0,0.0,0,1
349,0,1,0,17.8,20.3,51.0,8.9,90,1
350,0,0,0,0.0,0.0,0.0,0.0,0,1
351,0,0,0,0.0,0.0,0.0,0.0,0,1
352,0,0,0,0.0,0.1,0.0,0.0,1,1
368,0,0,0,4.4,23.1,2.0,3.0,90,1
369,0,0,0,2.8,3.3,30.0,3.6,45,1
370,0,0,0,3.6,3.3,6.0,1.3,90,1
371,0,0,0,0.0,0.0,0.0,0.0,0,1
372,0,0,0,0.0,0.0,0.0,0.0,0,1
373,0,0,0,8.2,2.6,1.0,1.2,90,1
374,0,0,0,0.0,0.0,0.0,0.0,0,1
375,0,0,0,0.0,0.0,0.0,0.0,0,1
389,0,0,0,3.8,12.3,0.0,1.6,45,1
390,0,0,0,3.8,1.6,0.0,0.5,65,1
391,0,0,0,10.4,6.8,25.0,4.2,90,1
392,0,0,0,0.0,0.0,0.0,0.0,0,1
393,0,0,0,2.2,15.8,0.0,1.8,34,1
394,0,0,0,2.6,2.1,0.0,0.5,55,1
395,0,0,0,16.0,1.8,0.0,1.8,90,1
396,0,0,0,0.0,0.0,0.0,0.0,0,1
397,0,0,0,0.0,0.0,0.0,0.0,0,1
398,0,0,0,0.0,0.0,0.0,0.0,0,1
399,0,0,0,6.6,1.4,0.0,0.8,45,1
400,0,0,0,0.0,0.0,0.0,0.0,0,1
414,0,0,1,14.0,10.8,0.0,2.5,80,1
415,0,0,1,21.8,29.8,0.0,5.2,90,1
416,0,0,0,0.0,0.0,0.0,0.0,0,1
417,0,0,0,0.0,0.0,0.0,0.0,0,1
418,0,0,0,0.0,0.0,0.0,0.0,0,1
419,0,0,0,0.0,0.0,0.0,0.0,0,1
420,0,0,1,17.8,21.9,23.0,6.3,90,1
421,0,0,0,0.0,0.0,0.0,0.0,0,1
422,0,0,0,7.6,11.3,0.0,1.9,45,1
430,0,0,0,2.0,0.0,0.0,0.2,6,1
431,0,0,0,5.0,11.8,8.0,2.5,32,1
432,0,0,0,18.0,29.0,0.0,4.7,90,1
435,0,0,0,0.0,0.0,0.0,0.0,0,1
438,0,0,0,0.0,0.0,0.0,0.0,0,1
441,0,0,0,4.0,6.0,0.0,1.0,12,1
442,1,0,0,41.2,20.3,14.0,7.6,90,1
443,0,0,1,12.2,3.1,0.0,1.5,90,1
448,0,0,1,12.0,30.7,37.0,8.0,90,1
453,0,0,0,4.6,0.9,29.0,3.5,90,1
456,0,0,0,0.0,0.0,0.0,0.0,0,1
462,0,0,0,0.0,0.0,0.0,0.0,0,1
463,0,0,0,25.0,51.8,20.0,9.7,90,1
465,0,0,0,16.4,14.4,35.0,6.6,58,1
469,0,0,0,3.0,2.9,0.0,0.6,26,1
470,0,0,0,11.6,10.0,0.0,2.2,8,1
472,0,0,0,0.0,0.0,0.0,0.0,0,1
476,0,0,0,23.4,24.3,10.0,5.8,90,1
480,0,0,0,0.0,0.0,0.0,0.0,0,1
482,0,0,0,0.0,0.0,0.0,0.0,0,1
483,0,0,0,0.0,0.0,0.0,0.0,0,1
488,0,0,0,0.2,1.6,0.0,0.2,19,1
489,0,0,1,11.2,28.8,4.0,4.4,70,1
490,0,0,1,2.0,1.7,8.0,1.2,63,1
491,0,0,0,0.0,0.0,0.0,0.0,0,1
492,0,0,0,0.0,0.0,0.0,0.0,0,1
497,0,0,0,6.8,4.6,0.0,1.1,45,1
499,0,0,0,0.0,0.0,0.0,0.0,0,1
500,0,0,0,4.2,1.2,13.0,1.8,23,1
505,0,0,0,0.0,0.0,0.0,0.0,0,1
507,0,0,0,0.0,0.0,0.0,0.0,0,1
508,0,0,0,5.4,12.3,6.0,2.4,17,1
510,0,0,0,0.0,0.0,0.0,0.0,0,1
516,0,0,0,0.0,0.0,0.0,0.0,0,1
517,0,0,0,0.0,0.0,0.0,0.0,0,1
522,0,0,0,0.0,0.0,0.0,0.0,0,1
523,0,0,0,0.0,0.0,0.0,0.0,0,1
524,0,0,0,0.0,0.0,0.0,0.0,0,1
525,0,0,0,0.0,0.0,0.0,0.0,0,1
527,0,0,0,0.0,0.0,18.0,1.8,2,1
528,0,0,0,0.0,0.0,0.0,0.0,0,1
11,1,0,1,37.4,6.5,106.0,15.0,90,1
12,0,0,0,0.0,0.0,0.0,0.0,0,1
13,0,0,0,0.0,0.0,0.0,0.0,0,1
26,0,0,0,0.0,0.0,2.0,0.2,16,1
44,0,0,1,4.2,3.1,4.0,1.1,63,1
45,0,0,1,3.2,1.3,19.0,2.4,63,1
46,1,0,0,41.0,0.5,17.0,5.9,26,1
67,0,1,0,2.4,2.3,35.0,4.0,89,1
68,0,0,0,6.0,12.4,22.0,4.0,90,1
69,0,0,0,0.0,0.0,0.0,0.0,1,1
70,0,0,0,0.0,0.0,0.0,0.0,0,1
71,0,0,0,0.0,0.0,0.0,0.0,0,1
90,2,0,1,71.4,1.8,89.0,16.2,83,1
91,0,0,1,0.0,0.7,8.0,0.8,90,1
92,0,0,0,0.0,0.0,0.0,0.0,0,1
110,0,0,0,0.0,0.6,0.0,0.0,24,1
129,0,0,1,9.6,15.0,2.0,2.7,82,1
130,0,0,0,0.0,0.5,2.0,0.2,7,1
146,0,0,0,0.0,0.0,0.0,0.0,0,1
147,0,0,1,1.4,11.2,6.0,1.9,68,1
166,0,0,1,6.8,4.9,4.0,1.6,90,1
167,0,0,0,0.0,0.0,0.0,0.0,0,1
187,0,1,0,24.6,14.8,66.0,10.5,85,1
188,1,1,0,45.4,26.4,21.0,9.3,73,1
210,1,0,0,33.4,0.3,17.0,5.1,21,1
211,1,0,1,33.4,4.8,42.0,8.0,68,1
232,0,0,0,0.0,0.0,0.0,0.0,0,1
233,2,0,1,71.8,4.9,58.0,13.5,85,1
234,0,0,0,0.0,0.6,18.0,1.9,4,1
260,0,0,0,0.0,0.0,0.0,0.0,0,1
261,0,0,0,0.0,0.0,0.0,0.0,0,1
278,1,0,0,39.2,21.2,41.0,10.1,82,1
279,0,0,0,0.0,0.0,0.0,0.0,0,1
298,1,0,0,32.4,0.5,35.0,6.8,8,1
303,0,0,0,2.0,5.3,8.0,1.5,62,1
312,0,0,0,0.0,0.0,0.0,0.0,0,1
313,0,0,0,4.8,11.0,0.0,1.6,65,1
314,0,0,0,0.0,0.4,4.0,0.4,24,1
315,0,0,0,0.0,0.0,0.0,0.0,0,1
316,0,0,0,0.0,0.0,0.0,0.0,0,1
338,2,0,0,64.2,24.1,95.0,18.3,90,1
339,0,0,0,0.0,0.0,0.0,0.0,0,1
362,0,0,0,7.6,14.5,9.0,3.1,90,1
363,0,0,0,0.0,5.5,3.0,0.6,45,1
364,0,0,0,1.4,2.5,17.0,2.1,74,1
365,0,0,0,0.0,0.0,0.0,0.0,15,1
385,0,0,0,0.0,0.0,0.0,0.0,0,1
386,0,0,0,1.6,1.0,18.0,2.1,24,1
387,0,0,0,0.0,0.0,0.0,0.0,0,1
409,0,0,1,18.8,12.2,30.0,6.1,90,1
410,0,0,1,1.6,12.3,25.0,3.9,75,1
428,0,0,0,5.0,1.1,17.0,2.3,73,1
434,0,0,0,0.0,0.3,2.0,0.2,7,1
437,0,0,0,0.0,1.8,21.0,1.6,72,1
451,0,0,0,0.0,0.0,0.0,0.0,6,1
457,0,0,0,15.0,7.8,17.0,4.0,90,1
460,0,0,0,0.0,0.8,24.0,2.4,65,1
461,0,0,0,0.0,0.0,0.0,0.0,0,1
464,0,0,0,0.0,0.0,0.0,0.0,0,1
466,0,0,0,6.0,2.5,24.0,3.3,90,1
468,0,0,1,9.0,12.8,19.0,4.1,64,1
487,0,0,0,5.4,0.0,0.0,0.5,14,1
496,0,0,0,1.0,1.2,0.0,0.2,21,1
501,0,0,0,3.4,1.4,4.0,0.9,27,1
502,1,0,0,34.2,2.8,19.0,5.6,26,1
504,0,0,0,1.0,0.5,0.0,0.2,6,1
509,0,0,0,0.0,0.0,0.0,0.0,0,1
512,0,0,0,0.0,0.0,0.0,0.0,0,1
514,0,0,0,0.0,0.0,0.0,0.0,0,1
520,0,0,0,0.0,0.0,0.0,0.0,0,1
14,0,0,0,26.4,0.0,0.0,2.6,90,2
27,0,0,0,0.0,0.0,0.0,0.0,0,2
47,0,0,0,19.4,0.0,0.0,1.9,90,2
48,0,0,0,0.0,0.0,0.0,0.0,0,2
72,0,0,0,0.0,0.0,0.0,0.0,0,2
73,0,0,0,0.0,0.0,0.0,0.0,0,2
74,0,0,0,0.0,0.0,0.0,0.0,0,2
93,0,0,0,54.0,10.3,2.0,6.6,90,2
94,0,0,0,12.2,0.0,0.0,1.2,90,2
95,0,0,0,0.0,0.0,0.0,0.0,0,2
111,0,0,0,23.0,0.0,0.0,2.3,90,2
112,0,0,0,0.0,0.0,0.0,0.0,0,2
131,0,0,0,23.6,0.0,0.0,2.4,90,2
132,0,0,0,0.0,0.0,0.0,0.0,0,2
148,0,0,1,15.8,0.0,0.0,1.6,90,2
149,0,0,0,0.0,0.0,0.0,0.0,0,2
168,0,0,0,36.6,0.0,0.0,3.7,90,2
169,0,0,0,0.0,0.0,0.0,0.0,0,2
170,0,0,0,0.0,0.0,0.0,0.0,0,2
189,0,0,0,0.0,0.0,0.0,0.0,0,2
190,0,0,0,0.0,0.0,0.0,0.0,0,2
212,0,0,0,5.0,0.0,0.0,0.5,90,2
213,0,0,0,0.0,0.0,0.0,0.0,0,2
235,0,0,0,13.0,0.0,0.0,1.3,90,2
236,0,0,0,0.0,0.0,0.0,0.0,0,2
237,0,0,0,0.0,0.0,0.0,0.0,0,2
262,0,0,0,38.6,0.0,0.0,3.9,90,2
263,0,0,0,0.0,0.0,0.0,0.0,0,2
264,0,0,0,0.0,0.0,0.0,0.0,0,2
280,0,0,0,25.6,0.0,0.0,2.6,90,2
281,0,0,0,0.0,0.0,0.0,0.0,0,2
299,0,0,0,0.0,0.0,0.0,0.0,0,2
317,0,0,0,0.0,0.0,0.0,0.0,0,2
318,0,0,0,0.0,0.0,0.0,0.0,0,2
319,0,0,0,30.2,0.0,0.0,3.0,90,2
340,0,0,0,56.6,0.0,0.0,5.7,90,2
341,0,0,0,0.0,0.0,0.0,0.0,0,2
366,0,0,0,10.6,0.0,0.0,1.1,90,2
367,0,0,0,0.0,0.0,0.0,0.0,0,2
388,0,0,0,23.2,0.0,0.0,2.3,90,2
411,0,0,0,29.8,0.0,0.0,3.0,90,2
412,0,0,0,0.0,0.0,0.0,0.0,0,2
413,0,0,0,0.0,0.0,0.0,0.0,0,2
427,0,0,0,0.0,0.0,0.0,0.0,0,2
429,0,0,0,0.0,0.0,0.0,0.0,0,2
436,0,0,0,0.0,0.0,0.0,0.0,0,2
449,0,0,0,0.0,0.0,0.0,0.0,0,2
450,0,0,0,0.0,0.0,0.0,0.0,0,2
471,0,0,1,22.2,0.0,0.0,2.2,90,2
474,0,0,0,0.0,0.0,0.0,0.0,0,2
479,0,0,0,0.0,0.0,0.0,0.0,0,2
494,0,0,0,39.8,0.0,0.0,4.0,90,2
495,0,0,0,0.0,0.0,0.0,0.0,0,2
513,0,0,0,0.0,0.0,0.0,0.0,0,2
521,0,0,0,0.0,0.0,0.0,0.0,0,2
526,0,0,0,12.2,0.0,0.0,1.2,90,2
530,0,0,0,0.0,0.0,0.0,0.0,0,2
531,0,0,0,0.0,0.0,0.0,0.0,0,2
1,0,0,0,0.0,0.0,0.0,0.0,0,2
2,0,0,0,0.0,0.0,0.0,0.0,0,2
3,0,0,0,2.2,0.3,0.0,0.3,19,2
4,0,0,0,15.4,19.8,7.0,4.2,90,2
5,0,0,0,24.0,11.4,2.0,3.7,90,2
6,0,0,0,23.2,24.0,4.0,5.1,90,2
7,0,0,0,0.0,0.0,0.0,0.0,0,2
8,0,0,0,0.0,0.0,0.0,0.0,0,2
9,0,0,0,0.0,0.0,0.0,0.0,0,2
10,0,0,0,0.0,0.0,0.0,0.0,0,2
22,0,0,0,36.8,70.6,2.0,10.9,90,2
23,0,0,0,0.0,0.0,0.0,0.0,0,2
