,id,fixture_id,G,A,CS,gw,MP,I,C,T,ICT,team,opp,home,opp_att,opp_def,att,def,Sh90,KP90
1272,476.0,258,0.0,0.0,0.0,26.0,90.0,16.2,3.2,4.0,2.3,3.0,15.0,False,1150.0,1060.0,1070.0,1180.0,1.0,0.0
1273,505.0,258,0.0,1.0,0.0,26.0,71.0,0.0,5.8,25.0,3.0,3.0,15.0,False,1150.0,1060.0,1070.0,1180.0,3.6,0.0
1274,67.0,258,1.0,0.0,0.0,26.0,90.0,38.0,27.7,23.0,8.9,3.0,15.0,False,1150.0,1060.0,1070.0,1180.0,2.0,2.0
1275,68.0,258,0.0,0.0,0.0,26.0,18.0,0.0,0.0,0.0,0.0,3.0,15.0,False,1150.0,1060.0,1070.0,1180.0,0.0,0.0
1276,69.0,258,0.0,0.0,0.0,26.0,2.0,0.4,0.3,4.0,0.5,3.0,15.0,False,1150.0,1060.0,1070.0,1180.0,0.0,0.0
1277,494.0,148,0.0,0.0,0.0,15.0,90.0,6.4,0.0,0.0,0.6,3.0,7.0,False,1060.0,1040.0,1070.0,1180.0,0.0,0.0
1278,59.0,148,0.0,0.0,0.0,15.0,90.0,19.4,3.3,8.0,3.1,3.0,7.0,False,1060.0,1040.0,1070.0,1180.0,1.0,0.0
1279,61.0,148,0.0,0.0,0.0,15.0,90.0,25.6,1.4,21.0,4.8,3.0,7.0,False,1060.0,1040.0,1070.0,1180.0,1.0,0.0
1280,62.0,148,0.0,0.0,0.0,15.0,26.0,6.0,1.2,18.0,2.5,3.0,7.0,False,1060.0,1040.0,1070.0,1180.0,3.75,0.0
1281,63.0,148,0.0,0.0,0.0,15.0,90.0,17.4,3.5,4.0,2.5,3.0,7.0,False,1060.0,1040.0,1070.0,1180.0,0.0,0.0
1282,65.0,148,0.0,0.0,1.0,15.0,63.0,13.2,27.3,0.0,4.1,3.0,7.0,False,1060.0,1040.0,1070.0,1180.0,0.0,1.36
1283,75.0,148,0.0,0.0,0.0,15.0,26.0,3.0,13.6,4.0,2.1,3.0,7.0,False,1060.0,1040.0,1070.0,1180.0,0.0,3.75
1284,79.0,148,0.0,0.0,0.0,15.0,8.0,3.6,1.7,0.0,0.5,3.0,7.0,False,1060.0,1040.0,1070.0,1180.0,0.0,0.0
1285,82.0,148,0.0,0.0,0.0,15.0,90.0,8.4,7.3,10.0,2.6,3.0,7.0,False,1060.0,1040.0,1070.0,1180.0,2.0,0.0
1286,476.0,148,0.0,0.0,0.0,15.0,81.0,27.6,6.4,19.0,5.3,3.0,7.0,False,1060.0,1040.0,1070.0,1180.0,1.07,0.0
1287,492.0,148,0.0,0.0,1.0,15.0,63.0,0.8,5.6,6.0,1.2,3.0,7.0,False,1060.0,1040.0,1070.0,1180.0,0.0,0.0
1288,505.0,148,0.0,0.0,0.0,15.0,90.0,16.8,15.1,6.0,3.8,3.0,7.0,False,1060.0,1040.0,1070.0,1180.0,0.0,1.0
1289,67.0,148,0.0,0.0,0.0,15.0,90.0,1.2,11.3,4.0,1.7,3.0,7.0,False,1060.0,1040.0,1070.0,1180.0,0.0,1.0
1290,69.0,148,0.0,0.0,0.0,15.0,90.0,8.4,14.8,18.0,4.1,3.0,7.0,False,1060.0,1040.0,1070.0,1180.0,0.0,1.0
1291,494.0,123,0.0,0.0,0.0,13.0,90.0,36.4,0.0,0.0,3.6,3.0,20.0,True,1120.0,1140.0,1030.0,1110.0,0.0,0.0
1292,58.0,123,1.0,0.0,0.0,13.0,90.0,64.6,11.0,39.0,11.5,3.0,20.0,True,1120.0,1140.0,1030.0,1110.0,2.0,1.0
1293,59.0,123,0.0,0.0,0.0,13.0,90.0,13.0,0.3,21.0,3.4,3.0,20.0,True,1120.0,1140.0,1030.0,1110.0,2.0,0.0
1294,62.0,123,0.0,0.0,0.0,13.0,36.0,2.6,1.7,0.0,0.4,3.0,20.0,True,1120.0,1140.0,1030.0,1110.0,0.0,0.0
1295,63.0,123,0.0,0.0,0.0,13.0,90.0,3.8,2.3,0.0,0.6,3.0,20.0,True,1120.0,1140.0,1030.0,1110.0,0.0,0.0
1296,65.0,123,0.0,0.0,0.0,13.0,90.0,19.6,15.6,0.0,3.5,3.0,20.0,True,1120.0,1140.0,1030.0,1110.0,0.0,1.0
1297,75.0,123,0.0,1.0,0.0,13.0,90.0,16.6,16.8,20.0,5.3,3.0,20.0,True,1120.0,1140.0,1030.0,1110.0,1.0,1.0
1298,79.0,123,0.0,0.0,0.0,13.0,75.0,10.4,9.1,8.0,2.8,3.0,20.0,True,1120.0,1140.0,1030.0,1110.0,1.15,0.0
1299,81.0,123,0.0,0.0,0.0,13.0,14.0,2.4,0.0,0.0,0.2,3.0,20.0,True,1120.0,1140.0,1030.0,1110.0,0.0,0.0
1300,82.0,123,0.0,0.0,0.0,13.0,45.0,5.8,1.9,0.0,0.8,3.0,20.0,True,1120.0,1140.0,1030.0,1110.0,0.0,0.0
1301,476.0,123,0.0,0.0,0.0,13.0,45.0,1.8,1.3,0.0,0.3,3.0,20.0,True,1120.0,1140.0,1030.0,1110.0,0.0,0.0
1302,492.0,123,0.0,0.0,0.0,13.0,45.0,8.0,15.0,4.0,2.7,3.0,20.0,True,1120.0,1140.0,1030.0,1110.0,2.14,2.14
1303,505.0,123,0.0,0.0,0.0,13.0,45.0,0.0,1.0,10.0,1.0,3.0,20.0,True,1120.0,1140.0,1030.0,1110.0,1.88,0.0
1304,67.0,123,0.0,0.0,0.0,13.0,90.0,1.8,13.4,10.0,2.5,3.0,20.0,True,1120.0,1140.0,1030.0,1110.0,1.0,1.0
1305,494.0,36,0.0,0.0,0.0,4.0,90.0,13.0,0.0,0.0,1.3,3.0,9.0,False,1180.0,1110.0,1070.0,1180.0,0.0,0.0
1306,58.0,36,0.0,0.0,0.0,4.0,90.0,25.4,0.2,0.0,2.6,3.0,9.0,False,1180.0,1110.0,1070.0,1180.0,0.0,0.0
1307,59.0,36,0.0,0.0,0.0,4.0,90.0,15.8,2.2,2.0,2.0,3.0,9.0,False,1180.0,1110.0,1070.0,1180.0,0.0,0.0
1308,61.0,36,0.0,0.0,0.0,4.0,90.0,25.0,0.4,2.0,2.7,3.0,9.0,False,1180.0,1110.0,1070.0,1180.0,0.0,0.0
1309,63.0,36,0.0,0.0,0.0,4.0,63.0,7.2,1.3,22.0,3.1,3.0,9.0,False,1180.0,1110.0,1070.0,1180.0,1.34,0.0
1310,75.0,36,0.0,1.0,0.0,4.0,90.0,28.6,42.6,20.0,9.1,3.0,9.0,False,1180.0,1110.0,1070.0,1180.0,2.0,3.0
1311,78.0,36,0.0,0.0,0.0,4.0,26.0,5.8,5.1,0.0,1.1,3.0,9.0,False,1180.0,1110.0,1070.0,1180.0,0.0,0.0
1312,80.0,36,0.0,0.0,0.0,4.0,11.0,2.0,0.8,0.0,0.3,3.0,9.0,False,1180.0,1110.0,1070.0,1180.0,0.0,0.0
1313,82.0,36,0.0,0.0,0.0,4.0,90.0,10.4,1.8,1.0,1.3,3.0,9.0,False,1180.0,1110.0,1070.0,1180.0,1.0,0.0
1314,476.0,36,0.0,0.0,0.0,4.0,90.0,21.4,3.6,3.0,2.8,3.0,9.0,False,1180.0,1110.0,1070.0,1180.0,1.0,0.0
1315,505.0,36,0.0,0.0,0.0,4.0,63.0,2.0,13.5,18.0,3.4,3.0,9.0,False,1180.0,1110.0,1070.0,1180.0,1.34,1.34
1316,67.0,36,1.0,0.0,0.0,4.0,90.0,36.0,23.4,19.0,7.8,3.0,9.0,False,1180.0,1110.0,1070.0,1180.0,1.0,2.0
1317,68.0,36,0.0,0.0,0.0,4.0,78.0,3.6,22.5,2.0,2.8,3.0,9.0,False,1180.0,1110.0,1070.0,1180.0,0.0,2.2
1318,69.0,36,0.0,0.0,0.0,4.0,26.0,4.8,2.1,9.0,1.6,3.0,9.0,False,1180.0,1110.0,1070.0,1180.0,3.91,0.0
1319,494.0,59,0.0,1.0,0.0,6.0,90.0,56.0,10.0,0.0,6.6,3.0,16.0,False,1010.0,1050.0,1070.0,1180.0,0.0,1.0
1320,58.0,59,0.0,0.0,0.0,6.0,90.0,30.6,0.0,0.0,3.1,3.0,16.0,False,1010.0,1050.0,1070.0,1180.0,0.0,0.0
1321,59.0,59,1.0,0.0,0.0,6.0,90.0,51.0,0.1,17.0,6.8,3.0,16.0,False,1010.0,1050.0,1070.0,1180.0,1.0,0.0
1322,65.0,59,0.0,1.0,0.0,6.0,90.0,32.2,15.0,8.0,5.5,3.0,16.0,False,1010.0,1050.0,1070.0,1180.0,1.0,1.0
1323,446.0,59,0.0,0.0,0.0,6.0,90.0,15.8,0.8,0.0,1.7,3.0,16.0,False,1010.0,1050.0,1070.0,1180.0,0.0,0.0
1324,75.0,59,0.0,0.0,0.0,6.0,27.0,2.2,0.1,0.0,0.2,3.0,16.0,False,1010.0,1050.0,1070.0,1180.0,0.0,0.0
1325,79.0,59,0.0,0.0,0.0,6.0,13.0,1.2,0.1,0.0,0.1,3.0,16.0,False,1010.0,1050.0,1070.0,1180.0,0.0,0.0
1326,80.0,59,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,16.0,False,1010.0,1050.0,1070.0,1180.0,0.0,0.0
1327,82.0,59,0.0,0.0,0.0,6.0,90.0,10.0,0.8,0.0,1.1,3.0,16.0,False,1010.0,1050.0,1070.0,1180.0,0.0,0.0
1328,476.0,59,0.0,1.0,0.0,6.0,90.0,29.4,13.8,3.0,4.6,3.0,16.0,False,1010.0,1050.0,1070.0,1180.0,1.0,1.0
1329,505.0,59,1.0,0.0,0.0,6.0,62.0,31.0,0.8,17.0,4.9,3.0,16.0,False,1010.0,1050.0,1070.0,1180.0,1.38,0.0
1330,67.0,59,1.0,0.0,0.0,6.0,90.0,37.8,0.8,21.0,6.0,3.0,16.0,False,1010.0,1050.0,1070.0,1180.0,1.0,0.0
1331,68.0,59,0.0,0.0,0.0,6.0,90.0,4.6,3.2,20.0,2.8,3.0,16.0,False,1010.0,1050.0,1070.0,1180.0,1.0,0.0
1332,69.0,59,0.0,0.0,0.0,6.0,76.0,2.4,12.4,4.0,1.9,3.0,16.0,False,1010.0,1050.0,1070.0,1180.0,0.0,1.14
1333,494.0,82,0.0,0.0,1.0,9.0,90.0,7.8,0.0,0.0,0.8,3.0,14.0,True,1000.0,1100.0,1030.0,1110.0,0.0,0.0
1334,58.0,82,0.0,0.0,1.0,9.0,90.0,19.6,0.7,4.0,2.4,3.0,14.0,True,1000.0,1100.0,1030.0,1110.0,0.0,0.0
1335,59.0,82,0.0,0.0,1.0,9.0,90.0,8.6,0.3,6.0,1.5,3.0,14.0,True,1000.0,1100.0,1030.0,1110.0,1.0,0.0
1336,63.0,82,0.0,0.0,1.0,9.0,90.0,12.0,13.2,2.0,2.7,3.0,14.0,True,1000.0,1100.0,1030.0,1110.0,0.0,1.0
1337,65.0,82,0.0,0.0,1.0,9.0,90.0,15.6,39.3,3.0,5.8,3.0,14.0,True,1000.0,1100.0,1030.0,1110.0,1.0,2.0
1338,75.0,82,0.0,0.0,1.0,9.0,90.0,10.6,7.6,8.0,2.6,3.0,14.0,True,1000.0,1100.0,1030.0,1110.0,0.0,0.0
1339,79.0,82,0.0,0.0,1.0,9.0,90.0,15.2,3.0,0.0,1.8,3.0,14.0,True,1000.0,1100.0,1030.0,1110.0,0.0,0.0
1340,476.0,82,0.0,0.0,1.0,9.0,90.0,22.6,3.9,14.0,4.1,3.0,14.0,True,1000.0,1100.0,1030.0,1110.0,2.0,0.0
1341,492.0,82,0.0,0.0,0.0,9.0,21.0,2.2,0.6,26.0,2.9,3.0,14.0,True,1000.0,1100.0,1030.0,1110.0,13.5,0.0
1342,505.0,82,0.0,0.0,1.0,9.0,68.0,11.4,6.4,12.0,3.0,3.0,14.0,True,1000.0,1100.0,1030.0,1110.0,1.29,0.0
1343,67.0,82,0.0,0.0,1.0,9.0,90.0,3.4,14.6,17.0,3.5,3.0,14.0,True,1000.0,1100.0,1030.0,1110.0,2.0,1.0
1344,68.0,82,0.0,0.0,0.0,9.0,28.0,8.4,20.8,2.0,3.1,3.0,14.0,True,1000.0,1100.0,1030.0,1110.0,0.0,6.67
1345,69.0,82,0.0,0.0,1.0,9.0,61.0,5.4,1.3,52.0,5.9,3.0,14.0,True,1000.0,1100.0,1030.0,1110.0,1.43,0.0
1346,494.0,227,0.0,0.0,0.0,23.0,90.0,28.0,0.0,0.0,2.8,3.0,14.0,False,990.0,1030.0,1070.0,1180.0,0.0,0.0
1347,58.0,227,0.0,0.0,0.0,23.0,30.0,0.0,0.0,0.0,0.0,3.0,14.0,False,990.0,1030.0,1070.0,1180.0,0.0,0.0
1348,59.0,227,0.0,0.0,0.0,23.0,90.0,21.8,0.5,51.0,7.3,3.0,14.0,False,990.0,1030.0,1070.0,1180.0,2.0,0.0
1349,62.0,227,0.0,0.0,0.0,23.0,56.0,18.8,10.7,6.0,3.6,3.0,14.0,False,990.0,1030.0,1070.0,1180.0,0.0,1.58
1350,63.0,227,0.0,0.0,0.0,23.0,90.0,21.6,5.6,4.0,3.1,3.0,14.0,False,990.0,1030.0,1070.0,1180.0,0.0,0.0
1351,65.0,227,0.0,0.0,0.0,23.0,90.0,24.8,19.0,2.0,4.6,3.0,14.0,False,990.0,1030.0,1070.0,1180.0,0.0,1.0
1352,75.0,227,0.0,0.0,0.0,23.0,90.0,10.4,30.3,2.0,4.3,3.0,14.0,False,990.0,1030.0,1070.0,1180.0,0.0,3.0
1353,79.0,227,0.0,0.0,0.0,23.0,4.0,5.0,0.2,0.0,0.5,3.0,14.0,False,990.0,1030.0,1070.0,1180.0,0.0,0.0
1354,81.0,227,0.0,0.0,0.0,23.0,85.0,9.4,0.8,17.0,2.7,3.0,14.0,False,990.0,1030.0,1070.0,1180.0,1.02,0.0
1355,82.0,227,0.0,0.0,0.0,23.0,77.0,9.6,0.9,0.0,1.1,3.0,14.0,False,990.0,1030.0,1070.0,1180.0,0.0,0.0
1356,476.0,227,0.0,0.0,0.0,23.0,90.0,8.4,0.9,1.0,1.0,3.0,14.0,False,990.0,1030.0,1070.0,1180.0,1.0,0.0
1357,505.0,227,0.0,0.0,0.0,23.0,33.0,8.0,11.6,0.0,2.0,3.0,14.0,False,990.0,1030.0,1070.0,1180.0,0.0,2.73
1358,67.0,227,0.0,0.0,0.0,23.0,90.0,4.4,3.4,41.0,4.9,3.0,14.0,False,990.0,1030.0,1070.0,1180.0,2.0,0.0
1359,69.0,227,0.0,0.0,0.0,23.0,12.0,1.4,1.5,4.0,0.7,3.0,14.0,False,990.0,1030.0,1070.0,1180.0,0.0,0.0
1360,494.0,192,0.0,0.0,0.0,20.0,90.0,28.2,0.0,0.0,2.8,3.0,4.0,False,1040.0,1030.0,1070.0,1180.0,0.0,0.0
1361,58.0,192,0.0,0.0,0.0,20.0,90.0,14.4,0.5,1.0,1.6,3.0,4.0,False,1040.0,1030.0,1070.0,1180.0,1.0,0.0
1362,61.0,192,0.0,0.0,0.0,20.0,90.0,29.0,10.7,4.0,4.4,3.0,4.0,False,1040.0,1030.0,1070.0,1180.0,1.0,1.0
1363,65.0,192,0.0,0.0,0.0,20.0,90.0,18.8,11.8,0.0,3.1,3.0,4.0,False,1040.0,1030.0,1070.0,1180.0,0.0,1.0
1364,446.0,192,0.0,0.0,0.0,20.0,90.0,13.8,1.9,2.0,1.8,3.0,4.0,False,1040.0,1030.0,1070.0,1180.0,0.0,0.0
1365,75.0,192,0.0,0.0,0.0,20.0,28.0,3.4,10.8,0.0,1.4,3.0,4.0,False,1040.0,1030.0,1070.0,1180.0,0.0,3.33
1366,77.0,192,0.0,0.0,0.0,20.0,61.0,11.6,28.1,19.0,5.9,3.0,4.0,False,1040.0,1030.0,1070.0,1180.0,1.43,2.86
1367,79.0,192,0.0,0.0,0.0,20.0,17.0,5.4,0.7,1.0,0.7,3.0,4.0,False,1040.0,1030.0,1070.0,1180.0,5.63,0.0
1368,81.0,192,0.0,0.0,0.0,20.0,90.0,12.2,4.8,0.0,1.7,3.0,4.0,False,1040.0,1030.0,1070.0,1180.0,0.0,0.0
1369,476.0,192,0.0,0.0,0.0,20.0,90.0,16.8,3.2,0.0,2.0,3.0,4.0,False,1040.0,1030.0,1070.0,1180.0,0.0,0.0
1370,505.0,192,0.0,0.0,0.0,20.0,61.0,2.0,1.4,28.0,3.1,3.0,4.0,False,1040.0,1030.0,1070.0,1180.0,2.86,0.0
1371,67.0,192,0.0,0.0,0.0,20.0,28.0,1.0,0.0,18.0,1.9,3.0,4.0,False,1040.0,1030.0,1070.0,1180.0,3.33,0.0
1372,68.0,192,0.0,0.0,0.0,20.0,72.0,3.2,12.8,21.0,3.7,3.0,4.0,False,1040.0,1030.0,1070.0,1180.0,1.22,1.22
1373,69.0,192,0.0,0.0,0.0,20.0,90.0,11.8,11.5,32.0,5.5,3.0,4.0,False,1040.0,1030.0,1070.0,1180.0,2.0,1.0
1374,494.0,232,0.0,0.0,0.0,24.0,90.0,45.2,0.0,0.0,4.5,3.0,4.0,True,1160.0,1130.0,1030.0,1110.0,0.0,0.0
1375,59.0,232,0.0,0.0,0.0,24.0,90.0,26.4,0.1,5.0,3.2,3.0,4.0,True,1160.0,1130.0,1030.0,1110.0,1.0,0.0
1376,62.0,232,0.0,0.0,0.0,24.0,90.0,14.0,0.3,2.0,1.6,3.0,4.0,True,1160.0,1130.0,1030.0,1110.0,0.0,0.0
1377,63.0,232,0.0,0.0,0.0,24.0,90.0,13.4,0.7,2.0,1.6,3.0,4.0,True,1160.0,1130.0,1030.0,1110.0,0.0,0.0
1378,65.0,232,0.0,1.0,0.0,24.0,90.0,9.6,1.1,4.0,1.5,3.0,4.0,True,1160.0,1130.0,1030.0,1110.0,1.0,0.0
1379,75.0,232,0.0,0.0,0.0,24.0,90.0,11.6,27.8,3.0,4.2,3.0,4.0,True,1160.0,1130.0,1030.0,1110.0,1.0,2.0
1380,79.0,232,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,True,1160.0,1130.0,1030.0,1110.0,0.0,0.0
1381,81.0,232,0.0,0.0,0.0,24.0,5.0,2.0,0.0,0.0,0.2,3.0,4.0,True,1160.0,1130.0,1030.0,1110.0,0.0,0.0
1382,82.0,232,0.0,0.0,0.0,24.0,90.0,3.0,2.0,1.0,0.6,3.0,4.0,True,1160.0,1130.0,1030.0,1110.0,1.0,0.0
1383,476.0,232,0.0,0.0,0.0,24.0,90.0,26.6,22.1,39.0,8.8,3.0,4.0,True,1160.0,1130.0,1030.0,1110.0,1.0,2.0
1384,505.0,232,1.0,0.0,0.0,24.0,88.0,43.8,13.4,73.0,13.0,3.0,4.0,True,1160.0,1130.0,1030.0,1110.0,4.0,1.0
1385,67.0,232,1.0,0.0,0.0,24.0,90.0,39.8,24.3,31.0,9.5,3.0,4.0,True,1160.0,1130.0,1030.0,1110.0,1.0,2.0
1386,69.0,232,0.0,2.0,0.0,24.0,84.0,21.6,21.1,28.0,7.1,3.0,4.0,True,1160.0,1130.0,1030.0,1110.0,1.05,2.09
1387,494.0,62,0.0,0.0,0.0,7.0,90.0,30.2,0.0,0.0,3.0,3.0,19.0,True,1060.0,1150.0,1030.0,1110.0,0.0,0.0
1388,58.0,62,0.0,0.0,0.0,7.0,90.0,20.0,0.0,0.0,2.0,3.0,19.0,True,1060.0,1150.0,1030.0,1110.0,0.0,0.0
1389,59.0,62,0.0,1.0,0.0,7.0,90.0,33.0,10.4,26.0,6.9,3.0,19.0,True,1060.0,1150.0,1030.0,1110.0,2.0,1.0
1390,62.0,62,0.0,0.0,0.0,7.0,1.0,0.4,0.3,0.0,0.1,3.0,19.0,True,1060.0,1150.0,1030.0,1110.0,0.0,0.0
1391,65.0,62,0.0,0.0,0.0,7.0,90.0,28.2,86.3,0.0,11.5,3.0,19.0,True,1060.0,1150.0,1030.0,1110.0,0.0,6.0
1392,446.0,62,0.0,0.0,0.0,7.0,88.0,19.2,11.5,2.0,3.3,3.0,19.0,True,1060.0,1150.0,1030.0,1110.0,0.0,1.0
1393,79.0,62,0.0,0.0,0.0,7.0,1.0,0.4,0.2,0.0,0.1,3.0,19.0,True,1060.0,1150.0,1030.0,1110.0,0.0,0.0
1394,82.0,62,0.0,0.0,0.0,7.0,90.0,17.4,12.2,0.0,3.0,3.0,19.0,True,1060.0,1150.0,1030.0,1110.0,0.0,1.0
1395,476.0,62,0.0,0.0,0.0,7.0,88.0,11.8,1.1,35.0,4.8,3.0,19.0,True,1060.0,1150.0,1030.0,1110.0,1.0,0.0
1396,492.0,62,0.0,0.0,0.0,7.0,13.0,4.8,0.3,0.0,0.5,3.0,19.0,True,1060.0,1150.0,1030.0,1110.0,0.0,0.0
1397,505.0,62,0.0,0.0,0.0,7.0,77.0,11.0,20.5,0.0,3.2,3.0,19.0,True,1060.0,1150.0,1030.0,1110.0,0.0,1.1
1398,67.0,62,1.0,0.0,0.0,7.0,90.0,46.6,12.3,84.0,14.3,3.0,19.0,True,1060.0,1150.0,1030.0,1110.0,6.0,1.0
1399,68.0,62,1.0,1.0,0.0,7.0,90.0,58.2,17.0,37.0,11.2,3.0,19.0,True,1060.0,1150.0,1030.0,1110.0,1.0,1.0
1400,69.0,62,0.0,0.0,0.0,7.0,90.0,2.8,2.4,26.0,3.1,3.0,19.0,True,1060.0,1150.0,1030.0,1110.0,3.0,0.0
1401,494.0,210,0.0,0.0,0.0,21.0,90.0,28.8,0.0,0.0,2.9,3.0,19.0,False,1050.0,1120.0,1070.0,1180.0,0.0,0.0
1402,58.0,210,0.0,0.0,0.0,21.0,90.0,19.2,0.7,0.0,2.0,3.0,19.0,False,1050.0,1120.0,1070.0,1180.0,0.0,0.0
1403,61.0,210,0.0,0.0,0.0,21.0,90.0,32.6,0.8,0.0,3.3,3.0,19.0,False,1050.0,1120.0,1070.0,1180.0,0.0,0.0
1404,62.0,210,0.0,0.0,0.0,21.0,90.0,14.8,2.7,0.0,1.8,3.0,19.0,False,1050.0,1120.0,1070.0,1180.0,0.0,0.0
1405,65.0,210,0.0,0.0,0.0,21.0,45.0,5.6,0.9,17.0,2.4,3.0,19.0,False,1050.0,1120.0,1070.0,1180.0,1.84,0.0
1406,66.0,210,0.0,0.0,0.0,21.0,22.0,0.0,0.6,0.0,0.0,3.0,19.0,False,1050.0,1120.0,1070.0,1180.0,0.0,0.0
1407,75.0,210,0.0,0.0,0.0,21.0,45.0,12.6,16.9,19.0,4.9,3.0,19.0,False,1050.0,1120.0,1070.0,1180.0,2.2,2.2
1408,77.0,210,0.0,0.0,0.0,21.0,45.0,4.4,5.0,0.0,0.9,3.0,19.0,False,1050.0,1120.0,1070.0,1180.0,0.0,0.0
1409,79.0,210,0.0,0.0,0.0,21.0,90.0,15.8,6.4,2.0,2.4,3.0,19.0,False,1050.0,1120.0,1070.0,1180.0,0.0,0.0
1410,81.0,210,0.0,0.0,0.0,21.0,67.0,7.2,6.8,6.0,2.0,3.0,19.0,False,1050.0,1120.0,1070.0,1180.0,0.0,0.0
1411,82.0,210,0.0,0.0,0.0,21.0,90.0,15.8,3.1,0.0,1.9,3.0,19.0,False,1050.0,1120.0,1070.0,1180.0,0.0,0.0
1412,505.0,210,0.0,0.0,0.0,21.0,45.0,0.0,0.9,4.0,0.3,3.0,19.0,False,1050.0,1120.0,1070.0,1180.0,0.0,0.0
1413,67.0,210,0.0,0.0,0.0,21.0,90.0,7.0,25.0,8.0,4.0,3.0,19.0,False,1050.0,1120.0,1070.0,1180.0,0.0,2.0
1414,69.0,210,0.0,0.0,0.0,21.0,90.0,8.6,4.3,7.0,2.0,3.0,19.0,False,1050.0,1120.0,1070.0,1180.0,1.0,0.0
1415,494.0,22,0.0,0.0,0.0,3.0,90.0,19.0,0.0,0.0,1.9,3.0,11.0,True,1330.0,1370.0,1030.0,1110.0,0.0,0.0
1416,58.0,22,0.0,0.0,0.0,3.0,90.0,23.6,10.7,0.0,3.4,3.0,11.0,True,1330.0,1370.0,1030.0,1110.0,0.0,1.0
1417,59.0,22,0.0,0.0,0.0,3.0,90.0,39.2,0.2,23.0,6.2,3.0,11.0,True,1330.0,1370.0,1030.0,1110.0,2.0,0.0
1418,60.0,22,0.0,0.0,0.0,3.0,36.0,0.0,0.0,0.0,0.0,3.0,11.0,True,1330.0,1370.0,1030.0,1110.0,0.0,0.0
1419,61.0,22,0.0,0.0,0.0,3.0,90.0,19.2,0.9,2.0,2.2,3.0,11.0,True,1330.0,1370.0,1030.0,1110.0,0.0,0.0
1420,63.0,22,0.0,0.0,0.0,3.0,67.0,3.8,0.5,33.0,3.7,3.0,11.0,True,1330.0,1370.0,1030.0,1110.0,1.22,0.0
1421,75.0,22,0.0,0.0,0.0,3.0,90.0,8.4,2.0,0.0,1.0,3.0,11.0,True,1330.0,1370.0,1030.0,1110.0,0.0,0.0
1422,78.0,22,0.0,0.0,0.0,3.0,22.0,1.0,0.3,0.0,0.1,3.0,11.0,True,1330.0,1370.0,1030.0,1110.0,0.0,0.0
1423,82.0,22,0.0,0.0,0.0,3.0,90.0,7.2,1.7,0.0,0.9,3.0,11.0,True,1330.0,1370.0,1030.0,1110.0,0.0,0.0
1424,476.0,22,0.0,0.0,0.0,3.0,90.0,13.8,1.3,2.0,1.7,3.0,11.0,True,1330.0,1370.0,1030.0,1110.0,0.0,0.0
1425,505.0,22,1.0,0.0,0.0,3.0,53.0,41.4,27.7,25.0,9.4,3.0,11.0,True,1330.0,1370.0,1030.0,1110.0,3.33,3.33
1426,67.0,22,0.0,1.0,0.0,3.0,68.0,5.0,20.5,19.0,4.5,3.0,11.0,True,1330.0,1370.0,1030.0,1110.0,1.2,2.4
1427,68.0,22,0.0,0.0,0.0,3.0,90.0,14.6,13.2,15.0,4.3,3.0,11.0,True,1330.0,1370.0,1030.0,1110.0,1.0,1.0
1428,69.0,22,0.0,0.0,0.0,3.0,21.0,4.2,0.3,54.0,5.9,3.0,11.0,True,1330.0,1370.0,1030.0,1110.0,18.0,0.0
1429,494.0,42,0.0,0.0,0.0,5.0,90.0,33.6,0.0,0.0,3.4,3.0,8.0,True,1190.0,1160.0,1030.0,1110.0,0.0,0.0
1430,58.0,42,0.0,0.0,0.0,5.0,90.0,26.6,10.3,4.0,4.1,3.0,8.0,True,1190.0,1160.0,1030.0,1110.0,0.0,1.0
1431,59.0,42,0.0,0.0,0.0,5.0,90.0,27.0,0.1,6.0,3.3,3.0,8.0,True,1190.0,1160.0,1030.0,1110.0,1.0,0.0
1432,61.0,42,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,8.0,True,1190.0,1160.0,1030.0,1110.0,0.0,0.0
1433,65.0,42,0.0,1.0,0.0,5.0,90.0,31.4,31.8,0.0,6.3,3.0,8.0,True,1190.0,1160.0,1030.0,1110.0,0.0,2.0
1434,446.0,42,0.0,0.0,0.0,5.0,90.0,14.6,1.4,0.0,1.6,3.0,8.0,True,1190.0,1160.0,1030.0,1110.0,0.0,0.0
1435,75.0,42,1.0,0.0,0.0,5.0,33.0,37.6,3.3,7.0,4.8,3.0,8.0,True,1190.0,1160.0,1030.0,1110.0,2.81,0.0
1436,79.0,42,0.0,0.0,0.0,5.0,76.0,7.2,1.0,0.0,0.8,3.0,8.0,True,1190.0,1160.0,1030.0,1110.0,0.0,0.0
1437,82.0,42,0.0,0.0,0.0,5.0,13.0,7.2,0.0,0.0,0.7,3.0,8.0,True,1190.0,1160.0,1030.0,1110.0,0.0,0.0
1438,476.0,42,0.0,0.0,0.0,5.0,90.0,22.0,12.2,38.0,7.2,3.0,8.0,True,1190.0,1160.0,1030.0,1110.0,3.0,1.0
1439,505.0,42,0.0,0.0,0.0,5.0,56.0,2.2,2.3,15.0,2.0,3.0,8.0,True,1190.0,1160.0,1030.0,1110.0,3.1,0.0
