,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
402,25.0,25.0,192303,0,0,-1,1,0,2,0.4,0.6,0,Christoph,2.7,275,False,Hamstring injury - 25% chance of playing,2020-02-21T13:30:22.332031Z,44,192303.jpg,2.3,Zimmermann,0.0,False,,d,14,45,35,4036,6,3732,228,0.6,8.0,Zimmermann,1295,0,1,3,21,0,0,0,2,0,0,1,234,312.2,15.5,62.0,39.1
403,100.0,100.0,194799,0,0,-1,1,0,2,0.0,0.5,1,Jamal,1.0,276,False,,2019-11-18T15:00:15.322949Z,44,194799.jpg,1.4,Lewis,0.2,False,,a,14,45,24,32173,57,38007,123,0.2,5.5,Lewis,1315,0,0,2,32,0,0,0,2,0,0,0,224,251.6,135.9,76.0,46.4
404,100.0,100.0,83428,0,0,0,0,0,2,2.0,2.5,1,Grant,3.0,277,False,,2020-01-11T20:30:19.344676Z,40,83428.jpg,1.2,Hanley,2.4,False,,a,14,45,16,294512,7334,302574,3097,0.8,4.0,Hanley,1081,0,0,1,24,1,0,0,3,0,0,1,174,268.0,2.9,76.0,34.8
405,100.0,100.0,57127,0,0,0,0,2,4,1.0,1.5,2,Teemu,2.0,278,False,,2020-01-02T11:00:21.225706Z,65,57127.jpg,4.7,Pukki,13.1,False,,a,14,45,123,3788917,6971,3448577,18798,0.3,18.9,Pukki,2311,11,3,5,46,0,0,0,3,0,0,21,407,536.6,322.8,1075.0,192.9
406,0.0,0.0,179587,0,0,-3,3,0,4,0.0,0.0,0,Dennis,0.0,279,False,Joined SC Paderborn on a permanent deal on 8/1,2020-01-03T15:30:19.113612Z,52,179587.jpg,1.6,Srbeny,0.0,False,,u,14,45,13,4573,6,7965,18,0.0,2.5,Srbeny,41,1,0,0,2,0,0,0,0,0,0,1,50,44.2,3.4,25.0,7.0
407,100.0,100.0,20480,0,0,0,0,2,1,4.0,4.5,2,Tim,5.0,280,False,,2019-10-27T20:00:16.930339Z,45,20480.jpg,3.2,Krul,2.3,False,,a,14,45,81,223934,3470,166846,2554,1.1,18.0,Krul,2250,0,0,4,44,1,2,0,4,0,89,9,467,723.0,0.0,0.0,72.3
408,,,18499,0,0,0,0,0,1,-1.0,-0.5,0,Michael,0.0,281,False,,,40,18499.jpg,5.5,McGovern,6.4,False,,a,14,45,11,395100,605,281697,7207,0.0,2.8,McGovern,158,0,0,0,6,0,1,0,0,0,7,2,46,65.0,0.0,0.0,6.5
409,100.0,100.0,37614,0,0,-3,3,0,3,-0.7,-0.2,0,Mario,0.3,282,False,,2020-01-21T14:00:15.440064Z,62,37614.jpg,1.7,Vrancic,0.1,False,,a,14,45,19,3906,41,14191,52,0.0,3.1,Vrancic,353,1,0,0,8,0,0,0,2,0,0,1,78,82.4,82.3,68.0,23.4
410,100.0,100.0,195546,0,0,0,0,1,3,-0.3,0.2,0,Emiliano,0.7,283,False,,2020-01-21T14:00:15.453841Z,60,195546.jpg,2.9,Buendía,0.7,False,,a,14,45,75,211582,395,215152,1075,0.1,12.5,Buendía,1833,0,7,2,40,0,0,0,4,0,0,10,367,563.0,992.8,300.0,185.8
411,25.0,25.0,89470,0,0,-2,2,0,3,-0.2,-0.1,0,Onel,0.3,284,False,Knee injury - 25% chance of playing,2020-02-21T13:30:22.348352Z,53,89470.jpg,1.9,Hernández,0.1,False,,d,14,45,33,5929,8,16695,138,0.1,6.2,Hernández,756,1,1,1,15,0,0,0,0,0,0,0,106,148.6,137.5,262.0,54.6
412,,,71738,0,0,-4,4,0,3,-0.7,-0.2,1,Marco,0.3,285,False,,,51,71738.jpg,1.4,Stiepermann,0.1,False,,a,14,45,25,6025,17,11610,27,0.1,4.9,Stiepermann,925,0,0,1,24,0,0,0,4,0,0,0,75,92.0,155.6,255.0,50.4
413,100.0,100.0,78607,0,0,-2,2,0,3,1.3,1.8,2,Kenny,2.3,286,False,,2020-01-24T15:00:18.009033Z,48,78607.jpg,2.2,McLean,0.2,False,,a,14,45,57,11942,108,16983,100,0.5,11.9,McLean,2108,1,1,4,44,0,0,0,4,0,0,0,317,371.8,330.2,221.0,92.1
414,100.0,100.0,193111,-1,1,3,-3,2,3,1.0,1.5,2,Todd,2.0,287,False,,2020-01-24T15:00:18.019788Z,48,193111.jpg,3.6,Cantwell,20.4,False,,a,14,45,96,3483099,20293,2193551,38855,0.4,20.0,Cantwell,1955,6,2,5,40,0,0,0,4,0,0,10,358,463.8,409.0,604.0,147.1
415,100.0,100.0,87396,0,0,-2,2,0,3,-1.0,-0.5,0,Moritz,0.0,288,False,,2019-09-13T13:30:19.474643Z,43,87396.jpg,1.8,Leitner,0.2,False,,a,14,45,16,24251,338,31215,303,0.0,3.7,Leitner,683,0,0,1,16,0,0,0,1,0,0,0,102,106.8,127.7,53.0,28.8
416,100.0,100.0,18665,0,0,0,0,0,3,1.3,1.8,2,Alexander,2.3,289,False,,2019-11-29T13:30:22.939718Z,45,18665.jpg,2.4,Tettey,0.3,False,,a,14,45,50,44749,786,37548,753,0.5,11.1,Tettey,1627,1,1,4,29,0,0,0,4,0,0,3,282,266.6,102.2,128.0,49.7
417,100.0,100.0,90440,0,0,-1,1,0,3,-1.0,-0.5,0,Tom,0.0,290,False,,2019-09-04T09:00:11.384947Z,44,90440.jpg,1.8,Trybull,0.6,False,,a,14,45,25,47084,33,74251,213,0.0,5.7,Trybull,1022,0,0,2,21,0,0,0,2,0,0,0,161,184.6,44.0,90.0,32.0
418,100.0,100.0,81048,0,0,-2,2,0,4,-0.3,0.2,1,Josip,0.7,434,False,,2019-11-11T12:00:15.065845Z,53,81048.jpg,1.3,Drmic,0.1,False,,a,14,45,16,5144,32,14402,24,0.1,3.0,Drmic,161,1,0,0,3,0,0,0,0,0,0,0,48,39.0,19.7,44.0,10.2
419,0.0,0.0,124165,0,0,-4,4,0,3,0.0,0.0,0,Patrick,0.0,435,False,Joined Middlesbrough on loan until the end of the season on 2/1. - Expected back 01 Jul,2020-01-02T20:30:19.362679Z,51,124165.jpg,1.0,Roberts,0.0,False,,n,14,45,3,1533,4,7698,19,0.0,0.6,Roberts,24,0,0,0,2,0,0,0,0,0,0,0,12,4.4,0.6,0.0,0.5
420,100.0,100.0,28082,0,0,-1,1,0,1,-1.0,-0.5,0,Ralf,0.0,449,False,,2020-01-21T14:00:15.835871Z,44,28082.jpg,1.0,Fahrmann,0.3,False,,a,14,45,1,5129,41,26391,81,0.0,0.2,Fahrmann,21,0,0,0,1,0,0,0,0,0,1,0,6,4.0,0.0,0.0,0.4
421,0.0,0.0,113564,0,0,-1,1,0,2,0.0,0.0,0,Sam,2.3,454,False,Hamstring injury - Expected back 21 Jun,2020-02-15T19:30:19.770615Z,44,113564.jpg,1.9,Byram,0.1,False,,i,14,45,32,6499,5,10675,334,0.5,7.3,Byram,1292,0,0,3,23,0,0,0,4,0,0,2,201,273.2,109.2,218.0,60.2
422,0.0,0.0,101061,0,0,-1,1,0,2,0.0,0.0,0,Philip,0.0,484,False,Joined Nurnberg on loan until the end of the season on 4/1. - Expected back 01 Jul,2020-01-10T20:00:21.434889Z,39,101061.jpg,0.0,Heise,0.7,False,,n,14,45,0,52131,246,58890,739,0.0,0.0,Heise,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
423,0.0,0.0,128348,0,0,0,0,0,3,0.0,0.0,0,Ibrahim,0.0,507,False,Loan deal ended on 31/1,2020-01-31T23:00:20.708006Z,45,128348.jpg,1.6,Amadou,0.1,False,,u,14,45,18,11516,8,11169,101,0.0,4.0,Amadou,756,0,0,1,20,0,0,0,1,0,0,0,122,177.2,18.3,31.0,22.7
424,,,432735,0,0,-1,1,0,4,-1.0,-0.5,0,Adam,0.0,538,False,,,44,432735.jpg,1.5,Idah,0.1,False,,a,14,45,3,17114,142,13560,224,0.0,0.7,Idah,65,0,0,0,3,0,0,0,0,0,0,0,9,3.0,1.5,4.0,0.9
425,,,233849,0,0,0,0,0,1,-1.0,-0.5,0,Archie,0.0,551,False,,,40,233849.jpg,0.0,Mair,0.1,False,,a,14,45,0,6702,54,3321,100,0.0,0.0,Mair,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
426,0.0,0.0,232667,0,0,0,0,0,2,0.0,0.0,0,Akin,0.0,552,False,Joined St Mirren on loan until the end of the season on 8/1. - Expected back 01 Jul,2020-01-08T10:30:20.484548Z,40,232667.jpg,0.0,Famewo,0.1,False,,n,14,45,0,4592,10,4567,50,0.0,0.0,Famewo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
427,,,139110,0,0,-1,1,0,3,1.0,1.5,1,Ondrej,2.0,601,False,,,49,139110.jpg,2.8,Duda,0.1,False,,a,14,45,14,13810,96,6376,689,0.4,2.9,Duda,405,0,1,2,6,0,0,0,0,0,0,0,75,69.4,173.7,51.0,29.4
428,,,76306,0,0,0,0,0,3,1.0,1.5,1,Lukas,2.0,602,False,,,45,76306.jpg,1.8,Rupp,0.0,False,,a,14,45,9,845,85,314,49,0.4,2.0,Rupp,314,0,0,1,6,0,0,0,0,0,0,0,33,23.6,53.8,71.0,14.5
429,100.0,100.0,178304,0,0,-4,4,1,4,0.0,1.3,0,Lys,1.3,70,False,,2019-12-08T16:00:13.029423Z,46,178304.jpg,3.1,Mousset,2.4,False,,a,15,49,71,772284,2964,653616,13385,0.3,15.4,Mousset,1009,5,4,3,11,0,0,0,1,0,0,9,214,267.4,161.1,472.0,89.0
430,75.0,,63426,0,0,1,-1,1,2,0.0,4.7,7,Enda,4.7,291,False,Calf injury - 75% chance of playing,2020-02-22T18:00:18.960297Z,51,63426.jpg,3.9,Stevens,3.0,False,,d,15,49,104,393442,3640,217185,16674,0.9,20.4,Stevens,2385,2,2,9,25,0,0,0,5,0,0,8,482,511.6,462.0,253.0,122.7
431,,,87121,0,0,-3,3,0,2,0.0,0.0,0,Kieron,0.0,292,False,,,42,87121.jpg,0.0,Freeman,0.1,False,,a,15,49,0,4643,61,10753,100,0.0,0.0,Freeman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
432,,,146610,0,0,2,-2,1,2,0.0,3.7,2,Jack,3.7,293,False,,,47,146610.jpg,3.3,O'Connell,3.5,False,,a,15,49,90,408055,6067,189931,14183,0.8,19.1,O'Connell,2430,0,1,9,25,0,0,0,3,0,0,6,464,494.6,226.2,212.0,93.4
433,,,82691,0,0,6,-6,1,2,0.0,3.0,2,George,3.0,294,False,,,51,82691.jpg,4.0,Baldock,11.3,False,,a,15,49,109,1256152,11051,465546,46975,0.6,21.4,Baldock,2430,2,4,9,25,0,0,0,6,0,0,7,435,423.2,315.4,188.0,92.7
434,100.0,100.0,108416,0,0,1,-1,0,2,0.0,4.7,2,John,4.7,295,False,,2019-11-18T23:00:14.538560Z,46,108416.jpg,3.4,Egan,2.2,False,,a,15,49,88,214187,7607,72763,8059,1.0,19.1,Egan,2328,0,1,9,22,0,0,0,2,0,0,4,420,426.8,12.3,354.0,79.4
435,0.0,0.0,18832,0,0,-1,1,0,2,0.0,0.0,0,Richard,0.0,296,False,Contract terminated by mutual consent on 10/1,2020-01-10T20:30:14.424021Z,39,18832.jpg,0.0,Stearman,2.2,False,,u,15,49,0,129289,937,170841,2127,0.0,0.0,Stearman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
436,100.0,100.0,153723,-1,1,9,-9,4,2,0.0,3.0,1,John,3.0,297,False,,2019-12-29T18:30:20.904666Z,49,153723.jpg,4.5,Lundstram,40.7,False,,a,15,49,116,3608838,10483,1337018,154027,0.6,23.2,Lundstram,1975,4,3,8,20,0,0,0,4,0,0,12,428,394.2,316.6,351.0,106.5
437,100.0,100.0,18867,0,0,-4,4,0,4,0.0,4.3,2,Billy,4.3,298,False,,2019-09-14T17:00:16.602437Z,56,18867.jpg,1.8,Sharp,0.4,False,,a,15,49,31,61746,2047,102031,2023,0.8,5.5,Sharp,590,2,0,1,6,0,0,0,1,1,0,6,87,91.2,113.4,189.0,38.7
438,100.0,100.0,213280,0,0,-2,2,0,1,0.0,0.0,0,Jake,0.0,299,False,,2019-10-21T21:30:15.275741Z,43,213280.jpg,0.0,Eastwood,0.1,False,,a,15,49,0,2068,26,13952,44,0.0,0.0,Eastwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
439,0.0,0.0,59614,0,0,-3,3,0,3,0.0,0.0,0,Mark,0.0,300,False,Joined ADO Den Haag on loan until the end of the season on 31/1. - Expected back 01 Jul,2019-08-08T17:30:15.368429Z,52,59614.jpg,0.0,Duffy,0.0,False,,n,15,49,0,299,2,5210,7,0.0,0.0,Duffy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
440,100.0,100.0,47247,0,0,1,-1,4,3,0.0,2.0,2,John,2.0,301,False,,2019-12-14T17:00:24.844524Z,51,47247.jpg,3.8,Fleck,6.1,False,,a,15,49,91,750415,8704,314761,55207,0.4,17.8,Fleck,2098,5,2,7,21,0,0,0,7,0,0,13,411,481.2,573.0,409.0,146.5
441,,,79934,0,0,-1,1,1,3,0.0,4.0,2,Oliver,4.0,302,False,,,49,79934.jpg,2.7,Norwood,0.4,False,,a,15,49,74,54225,1895,50508,2251,0.8,15.1,Norwood,2283,1,2,9,25,0,0,0,6,0,0,6,430,488.8,638.5,100.0,122.8
442,100.0,100.0,27436,0,0,-1,1,0,4,0.0,0.3,1,David,0.3,303,False,,2020-01-18T17:00:22.896052Z,54,27436.jpg,2.0,McGoldrick,0.2,False,,a,15,49,41,43851,100,50369,258,0.1,7.6,McGoldrick,1330,0,2,5,13,0,0,0,2,0,0,3,107,199.4,195.0,437.0,83.0
443,,,40386,0,0,0,0,0,2,0.0,3.7,2,Chris,3.7,423,False,,,45,40386.jpg,3.1,Basham,1.2,False,,a,15,49,83,126307,5632,51622,5472,0.8,18.4,Basham,2342,0,0,9,25,0,0,0,4,0,0,3,428,471.4,136.9,79.0,69.0
444,100.0,100.0,74854,0,0,-2,2,0,1,0.0,0.0,0,Simon,0.0,436,False,,2019-12-22T12:00:21.115265Z,43,74854.jpg,1.0,Moore,0.1,False,,a,15,49,1,3677,31,6503,72,0.0,0.2,Moore,90,0,0,0,3,0,0,0,0,0,2,0,9,7.8,0.0,0.0,0.8
445,,,49083,0,0,-4,4,0,3,0.0,0.0,0,Luke,0.0,441,False,,,51,49083.jpg,1.2,Freeman,0.1,False,,a,15,49,11,3639,30,9731,59,0.0,2.2,Freeman,322,0,0,1,4,0,0,0,2,0,0,0,32,43.6,75.1,17.0,13.6
446,,,7645,0,0,-3,3,0,2,0.0,0.0,0,Phil,0.0,444,False,,,42,7645.jpg,1.0,Jagielka,0.3,False,,a,15,49,4,16260,73,46133,281,0.0,1.0,Jagielka,128,0,0,0,3,0,0,0,0,0,0,0,31,39.0,4.7,2.0,4.5
447,0.0,0.0,171975,0,0,-5,5,1,3,0.0,0.0,0,Callum,0.0,453,False,Joined West Bromwich Albion on loan until the end of the season on 29/1. - Expected back 01 Jul,2020-01-29T10:30:22.129197Z,50,171975.jpg,2.1,Robinson,0.2,False,,n,15,49,33,49849,2,96755,200,0.0,6.6,Callum Robinson,669,1,2,2,6,0,0,0,1,0,0,1,73,79.8,72.8,156.0,30.4
448,0.0,0.0,90518,0,0,-4,4,0,3,0.0,0.0,0,Ravel,0.0,456,False,Joined Middlesbrough on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T21:00:15.307952Z,46,90518.jpg,1.0,Morrison,0.1,False,,n,15,49,1,4265,5,13722,83,0.0,0.2,Morrison,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,4.0,0.2
449,100.0,100.0,172649,1,-1,7,-7,3,1,0.0,4.7,2,Dean,4.7,471,False,,2019-11-09T17:30:13.445733Z,52,172649.jpg,4.4,Henderson,15.9,False,,a,15,49,115,1480030,9099,477027,53877,0.9,22.1,Henderson,2340,0,1,9,22,0,1,0,2,0,66,11,485,482.4,0.0,18.0,50.1
450,,,167878,0,0,-3,3,0,3,0.0,0.7,1,Ben,0.7,472,False,,,47,167878.jpg,1.0,Osborn,0.0,False,,a,15,49,6,1263,26,3029,36,0.1,1.3,Osborn,97,0,0,0,0,0,0,0,0,0,0,0,26,18.6,25.3,8.0,5.2
451,100.0,100.0,169432,0,0,-3,3,0,4,0.0,2.0,2,Oliver,2.0,501,False,,2019-10-08T09:00:11.047638Z,57,169432.jpg,2.2,McBurnie,0.3,False,,a,15,49,56,38377,443,33486,1913,0.4,9.8,McBurnie,1339,4,0,6,15,0,0,0,3,0,0,4,190,293.4,129.5,577.0,99.8
452,100.0,100.0,194126,0,0,-1,1,0,1,0.0,0.0,0,Michael,0.0,521,False,,2020-01-05T22:00:20.835811Z,44,194126.jpg,0.0,Verrips,0.0,False,,a,15,49,0,1085,22,2034,37,0.0,0.0,Verrips,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
453,100.0,100.0,87447,0,0,-1,1,0,3,0.0,0.0,0,Muhamed,0.0,522,False,,2019-09-19T11:30:17.999997Z,44,87447.jpg,1.0,Bešić,0.1,False,,a,15,49,9,9693,74,17154,177,0.0,2.0,Bešić,243,0,0,0,2,0,0,0,2,0,0,0,40,34.2,21.5,29.0,8.5
454,,,18440,0,0,-1,1,0,4,0.0,0.0,0,Leon,0.0,547,False,,,44,18440.jpg,1.0,Clarke,0.1,False,,a,15,49,1,12128,164,9525,199,0.0,0.2,Clarke,13,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.3,4.0,0.3
455,,,49384,0,0,0,0,0,3,0.0,0.0,0,Jack,0.0,591,False,,,45,49384.jpg,0.0,Rodwell,0.0,False,,a,15,49,0,922,50,482,50,0.0,0.0,Rodwell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
456,,,83427,0,0,0,0,0,2,0.0,0.0,0,Jack,0.0,611,False,,,40,83427.jpg,0.0,Robinson,0.0,False,,a,15,49,0,1559,196,503,118,0.0,0.0,Jack Robinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
457,,,207189,0,0,0,0,0,3,0.0,2.3,2,Sander,2.3,621,False,,,50,207189.jpg,2.3,Berge,0.1,False,,a,15,49,7,10768,446,2995,1122,0.5,1.4,Berge,207,0,0,1,2,0,0,0,0,0,0,0,23,25.4,6.2,16.0,4.9
458,,,147612,-1,1,-2,2,0,4,0.0,0.0,0,Richairo,0.0,622,False,,,48,147612.jpg,0.0,Zivkovic,0.0,False,,a,15,49,0,1546,59,827,183,0.0,0.0,Zivkovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
459,,,222786,0,0,0,0,0,2,0.0,0.0,0,Panagiotis,0.0,625,False,,,45,222786.jpg,0.0,Retsos,0.0,False,,a,15,49,0,172,17,66,22,0.0,0.0,Retsos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
460,100.0,100.0,93100,0,0,-4,4,2,2,-0.5,0.0,0,Jannik,0.0,304,False,,2020-01-23T20:00:20.107755Z,46,93100.jpg,2.9,Vestergaard,2.1,False,,a,16,20,38,520679,319,445732,1453,0.0,8.3,Vestergaard,1113,1,0,3,23,0,0,0,2,0,0,6,214,266.0,66.4,147.0,48.0
461,100.0,100.0,40146,0,0,-2,2,0,2,1.8,2.3,6,Ryan,2.3,305,False,,2019-10-25T21:00:19.447070Z,48,40146.jpg,2.1,Bertrand,0.8,False,,a,16,20,46,57470,3413,75516,717,0.5,9.6,Bertrand,1842,1,1,4,41,0,0,0,3,1,0,0,281,284.0,380.5,166.0,83.1
462,100.0,100.0,213482,0,0,-4,4,0,2,-0.5,0.0,0,Yan,0.0,306,False,,2019-12-12T11:30:20.748170Z,46,213482.jpg,1.1,Valery,0.1,False,,a,16,20,9,6780,58,25670,62,0.0,2.0,Valery,554,0,1,0,18,0,0,0,1,0,0,0,64,86.4,39.5,49.0,17.4
463,100.0,100.0,171771,0,0,-1,1,0,2,1.5,2.0,6,Jan,2.0,307,False,,2020-01-20T11:30:17.364475Z,44,171771.jpg,2.4,Bednarek,0.8,False,,a,16,20,59,81912,2316,81919,510,0.5,13.4,Bednarek,2247,1,0,5,46,0,0,0,3,0,0,3,380,523.2,29.9,48.0,60.3
464,,,88900,1,-1,0,0,3,2,1.5,2.0,6,Jack,2.0,308,False,,,45,88900.jpg,3.3,Stephens,3.7,False,,a,16,20,62,328590,14012,75567,3260,0.4,13.8,Stephens,1647,1,3,4,29,0,0,0,1,0,0,6,299,412.8,64.4,95.0,57.2
465,0.0,0.0,80447,0,0,-3,3,0,2,0.0,0.0,0,Maya,0.0,310,False,Joined Sampdoria on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T21:00:15.036808Z,42,80447.jpg,1.2,Yoshida,0.2,False,,n,16,20,10,16762,9,30311,227,0.0,2.4,Yoshida,558,0,0,1,18,0,0,0,1,0,0,1,85,96.8,3.7,77.0,17.7
466,0.0,0.0,232797,0,0,-1,1,0,2,0.0,0.0,0,Kayne,0.0,311,False,Joined Shrewsbury Town on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T10:30:15.652773Z,39,232797.jpg,0.0,Ramsay,1.6,False,,n,16,20,0,117534,458,110034,2634,0.0,0.0,Ramsay,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
467,0.0,0.0,78356,0,0,0,0,0,4,0.0,0.0,0,Charlie,0.0,312,False,Joined West Bromwich Albion on a permanent deal on 8/8,2019-08-08T15:00:14.602505Z,60,78356.jpg,0.0,Austin,0.0,False,,u,16,20,0,761,11,9091,20,0.0,0.0,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
468,,,84939,0,0,11,-11,2,4,3.2,3.7,2,Danny,3.7,313,False,,,71,84939.jpg,5.1,Ings,33.5,False,,a,16,20,137,3358527,55340,1119996,51937,0.5,19.3,Ings,1867,15,1,3,34,0,0,0,2,0,0,28,499,664.8,267.1,1077.0,200.8
469,100.0,100.0,220598,0,0,-1,1,0,4,0.2,0.7,1,Michael,0.7,314,False,,2019-12-31T20:00:19.430867Z,49,220598.jpg,1.6,Obafemi,0.2,False,,a,16,20,21,13444,97,22379,204,0.1,4.3,Obafemi,407,1,0,2,7,0,0,0,1,0,0,2,67,64.4,71.6,123.0,25.7
470,100.0,100.0,20452,0,0,-4,4,1,4,3.8,4.3,9,Shane,4.3,315,False,,2020-01-23T20:00:20.137093Z,46,20452.jpg,2.9,Long,2.3,False,,a,16,20,49,158226,20411,356479,3023,0.9,10.7,Long,965,2,3,2,16,0,0,0,0,0,0,4,124,156.8,224.9,396.0,77.9
471,0.0,0.0,153371,0,0,0,0,0,4,0.0,0.0,0,Sam,0.0,316,False,Joined Blackburn Rovers on a permanent deal on 13/7,2019-07-14T15:00:12.872120Z,45,153371.jpg,0.0,Gallagher,0.0,False,,u,16,20,0,2980,40,5742,15,0.0,0.0,Gallagher,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
472,0.0,0.0,40383,0,0,-2,2,0,1,0.0,0.0,0,Fraser,0.0,317,False,Joined Celtic on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T21:00:16.083355Z,43,40383.jpg,0.0,Forster,0.3,False,,n,16,20,0,3189,27,49133,94,0.0,0.0,Forster,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
473,100.0,100.0,58376,0,0,-1,1,0,1,2.8,3.3,7,Alex,3.3,318,False,,2019-09-26T13:00:09.737144Z,44,58376.jpg,3.2,McCarthy,4.2,False,,a,16,20,54,356412,20304,101009,2330,0.7,12.3,McCarthy,1530,0,0,4,23,0,0,0,0,0,48,2,289,376.2,0.0,0.0,37.6
474,,,107265,0,0,-3,3,1,1,-0.5,0.0,0,Angus,0.0,319,False,,,42,107265.jpg,2.9,Gunn,1.4,False,,a,16,20,29,252309,759,239182,1299,0.0,6.9,Gunn,900,0,0,2,25,0,0,0,0,0,30,3,166,219.4,0.0,0.0,22.1
475,0.0,0.0,83283,0,0,-3,3,2,3,0.0,0.0,0,Nathan,0.7,320,False,Muscle injury - Expected back 22 Mar,2020-02-15T14:30:17.921095Z,62,83283.jpg,3.0,Redmond,0.7,False,,i,16,20,69,97185,34,191972,6251,0.1,11.1,Redmond,1955,3,1,4,43,0,0,0,2,0,0,5,269,326.4,379.9,532.0,124.2
476,100.0,100.0,101178,0,0,-3,3,0,3,1.5,2.0,3,James,2.0,321,False,,2020-02-05T22:00:18.700245Z,57,101178.jpg,3.2,Ward-Prowse,1.6,False,,a,16,20,86,291342,6028,254199,4079,0.4,15.1,Ward-Prowse,2430,4,3,6,48,0,0,1,7,0,0,6,411,582.8,685.5,347.0,161.8
477,0.0,0.0,96787,0,0,-3,3,0,3,0.0,0.0,0,Mohamed,0.0,322,False,Joined Celtic on loan until the end of the season on 30/8. - Expected back 01 Jul,2019-08-31T00:00:09.798881Z,52,96787.jpg,0.0,Elyounoussi,0.0,False,,n,16,20,0,326,11,3359,5,0.0,0.0,Elyounoussi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
478,100.0,100.0,91047,0,0,-3,3,0,3,3.2,3.7,9,Stuart,3.7,323,False,,2020-01-25T19:00:24.359058Z,52,91047.jpg,2.8,Armstrong,0.3,False,,a,16,20,56,26720,8660,16000,778,0.7,10.8,Armstrong,1044,3,1,4,15,0,0,0,3,0,0,6,157,207.0,168.3,245.0,62.0
479,0.0,0.0,151086,0,0,-3,3,0,3,0.0,0.0,0,Mario,0.0,324,False,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.367440Z,47,151086.jpg,0.0,Lemina,0.1,False,,n,16,20,0,1417,24,10557,16,0.0,0.0,Lemina,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
480,100.0,100.0,132015,0,0,-2,2,0,3,1.8,2.3,3,Pierre-Emile,2.3,325,False,,2019-11-11T12:00:14.839134Z,48,132015.jpg,2.4,Højbjerg,0.5,False,,a,16,20,62,45661,1547,68481,889,0.5,12.9,Højbjerg,2267,0,3,6,44,0,0,0,5,0,0,1,325,389.2,382.7,263.0,103.6
481,100.0,100.0,204481,0,0,-1,1,0,3,-0.5,0.0,0,Tyreke,0.0,326,False,,2019-08-02T13:30:09.188463Z,44,204481.jpg,0.0,Johnson,0.0,False,,a,16,20,0,2968,98,3869,38,0.0,0.0,Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
482,0.0,0.0,193109,0,0,-1,1,0,3,0.0,0.0,0,Callum,0.0,327,False,Joined De Graafschap on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T22:00:17.543300Z,44,193109.jpg,0.0,Slattery,0.3,False,,n,16,20,0,32272,130,31533,314,0.0,0.0,Slattery,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
